Ind,TeamID,Lineup_1,Lineup_2,Lineup_3,Lineup_4,Lineup_5,OFFApps,DEFApps,RatingOFF,RatingDEF,RatingOFF_mod,RatingDEF_mod,HensatiOFF,HensatiDEF
6135,727,8484,15826,18433,51000510,51000554,19,20,-0.0651663345418687,0.193763290930027,0.0050412883424775,-0.0112026843295454,-2.09555549134928,6.43633159374625
6136,727,8484,15826,51000240,51000494,51000510,4,4,0.441944014173488,-0.0274208803208141,0.0180944738838726,0.188312822279579,15.3903346741855,-1.08128794758805
6137,727,8484,15826,51000441,51000491,51000510,11,9,0.501213448179203,-0.347733433692247,-0.00333345513318404,0.0362122789662984,17.4340295343333,-11.9680882866092
6138,727,8484,15826,51000441,51000494,51000510,24,18,0.167305980084497,-0.203538027550535,-0.032867303810815,0.0408810200155312,5.92042243215779,-7.06716704594674
6139,727,8484,15826,51000441,51000494,51000513,3,4,-0.447596994103146,0.443713734027926,-0.0299920228228209,0.0680023533175876,-15.2823116401082,14.9316607340352
6140,727,8484,15826,51000441,51000510,51000513,6,3,0.107688571836382,-0.00559450844962742,-0.0825299324083463,0.0472655344934837,3.86472892240944,-0.339452043294614
6141,727,8484,15826,51000491,51000494,51000554,6,4,-0.348642582274773,-0.631049397843485,0.0707033059699655,0.0124465185191662,-11.8702219814977,-21.5974465559217
6142,727,8484,15826,51000491,51000510,51000513,7,5,-0.323250726909743,-0.0141225578151858,0.00669226501060033,0.0642944870730349,-10.9946744894443,-0.629303845064273
6143,727,8484,15826,51000491,51000510,51000554,7,6,0.261475316356738,0.414315890205131,0.01816539638444,-0.00829030030493767,9.16751584129264,13.9324852327074
6144,727,8484,15826,51000494,51000510,51000513,52,55,-0.365715483617294,-0.115218733855944,-0.0228415836670306,0.0689632281222677,-12.4589200398958,-4.06536612863641
6145,727,8484,15826,51000494,51000510,51000554,13,15,-0.329122953559739,-0.246312190696367,-0.0113684522931909,-0.00362155925570479,-11.1971572636355,-8.52097760983493
6146,727,8484,15826,51000494,51000510,5100000022,3,4,-0.210802742449629,-0.393350818055149,0.0508027381032972,0.131533832336027,-7.1173071460518,-13.5185344065632
6147,727,8484,18433,51000441,51000491,51000554,2,1,0.0443049243367106,0.205397001664207,0.0814584140445307,-0.00122000505435164,1.67917009625278,6.83173878160653
6148,727,8484,18433,51000441,51000491,5100000022,10,10,0.00566942511100043,0.339252327510623,0.143629604441019,0.13393538653738,0.346962820927433,11.3812208155333
6149,727,8484,18433,51000441,51000494,51000513,16,12,-0.255470833048709,-0.0332814541392336,0.04045143399306,0.0760335233728538,-8.65752680060688,-1.28047744659979
6150,727,8484,18433,51000441,51000494,51000554,4,2,-0.119003800245655,-0.3063045528581,0.0519245653668998,0.00344873599488124,-3.95194831486776,-10.5600012504841
6151,727,8484,18433,51000441,51000494,5100000022,5,0,-0.192566729054261,0,0.114095755763388,0.138604127586613,-6.4885033204221,-0.14930558838676
6152,727,8484,18433,51000441,51000510,51000513,24,10,-0.412772616638486,-0.311810130196046,-0.0120864755924654,0.0552967045487499,-14.0815172943159,-10.7471251099719
6153,727,8484,18433,51000441,51000510,51000554,9,10,0.092850016093423,-0.354309838887819,-0.000613344218625652,-0.0172880828292226,3.35307429616518,-12.1916075010737
6154,727,8484,18433,51000441,51000510,5100000022,20,18,-0.588428807556344,-0.0867759005983869,0.0615578461778625,0.117867308762509,-20.1383940057985,-3.09864957790534
6155,727,8484,18433,51000494,51000513,51000554,2,3,0.407331879330242,-0.257027764117117,0.0619502855106841,0.0315309441016177,14.1968587575593,-8.88517909716956
6156,727,8484,18433,51000494,51000513,5100000022,2,4,-0.250948861609344,0.0249253605859027,0.124121475907172,0.16668633569335,-8.50160275740654,0.697858911476489
6157,727,8484,51000441,51000491,51000510,51000554,6,7,0.306485391113323,0.319792137945256,0.0125107638233369,-0.0143756988046149,10.7195275987532,10.7198068430625
6158,727,8484,51000441,51000494,51000510,51000513,11,20,-0.553715901922658,0.540668608317346,-0.0284962162281338,0.0628778296225905,-18.9414433681811,18.226968230335
6159,727,8484,51000441,51000494,51000510,51000554,27,27,0.571948262703492,0.437456090058071,-0.0170230848542941,-0.00970695775538198,19.8730671141904,14.7189755933017
6160,727,8486,8492,8654,10852,51000494,3,8,-0.194375418394662,-0.131669721487292,0.0814393606299063,0.0459184916871878,-6.55086951592558,-4.62450318348207
6161,727,8486,8492,8654,18433,5100000022,2,4,-0.349905340533104,0.206627130007379,0.124161005983875,0.0944530385125761,-11.9137636924226,6.8735484500773
6162,727,8486,8492,8654,51000494,51000554,4,1,0.38331236192142,0.210569267989577,0.045580074951718,-0.033121228005315,13.3686314411502,7.00753404842286
6163,727,8486,8492,8654,51000510,51000554,6,6,-0.325329507579676,-0.406358673323101,-0.00695783463380747,-0.0538580468294189,-11.0663538203133,-13.9606460929474
6164,727,8486,8492,10852,51000510,51000554,0,6,0,0.15874612256169,-0.019584520426974,-0.0218139276089012,0.151472933876591,5.24616618670425
6165,727,8486,8492,15826,51000510,51000554,5,6,-0.423703557643962,-0.358089883354946,-0.0712880250616834,-0.0502656695304907,-14.4584317751816,-12.320083856287
6166,727,8486,8654,10852,15826,51000491,0,2,0,0.0872682936278129,0.0417929094845532,0.0470182997123617,0.151472933876591,2.81677388197159
6167,727,8486,8654,10852,15826,51000494,4,4,0.0314077743855539,0.195885381292413,0.0122590608069223,0.0516870407615946,1.23445791858641,6.50845731543116
6168,727,8486,8654,10852,15826,51000510,6,7,-0.0315679355831447,0.232863577525884,-0.0402788487786031,0.0309502219374907,-0.937034638011635,7.76527424331511
6169,727,8486,8654,10852,18433,51000441,4,2,0.0175414371372816,-0.0903183211333671,0.0230141688814875,0.0380205171880768,0.756326776645053,-3.21904955809737
6170,727,8486,8654,10852,18433,51000494,5,5,-0.0116737921791828,0.328564094415757,0.0827025176228032,0.0597182108168608,-0.25105611799067,11.0179485726693
6171,727,8486,8654,10852,51000441,51000494,10,12,0.282374105933117,-0.341012968770994,0.00660442824581912,0.0456016422619174,9.88813599832736,-11.7396727624189
6172,727,8486,8654,10852,51000441,51000510,4,10,0.0635954379958836,-0.0828063013571065,-0.0459334813397063,0.0248648234378136,2.34433459927573,-2.96373062480506
6173,727,8486,8654,10852,51000510,51000513,9,3,-0.544838257309719,-0.167810988797019,-0.0359077611959219,0.0529470315445501,-18.6353294838485,-5.8528745259687
6174,727,8486,8654,10852,51000510,51000554,6,3,-0.0581815157541511,0.112727774582387,-0.0244346298220822,-0.0196377558334225,-1.85470894886085,3.6820920937313
6175,727,8486,8654,15826,18433,5100000022,12,14,0.0128563003134029,0.526184266774642,0.0549807061608905,0.100221587586983,0.594776557604208,17.7346736488149
6176,727,8486,8654,15826,51000491,5100000022,1,2,0.201946444090882,-0.194182928648642,0.068104814202853,0.103133971611591,7.11487517884941,-6.74920543993187
6177,727,8486,8654,15826,51000494,51000554,8,6,-0.159850809654739,-0.675589109085622,-0.0236002248712661,-0.0273526789309082,-5.36041162453437,-23.1112646637263
6178,727,8486,8654,15826,51000510,51000554,5,6,-0.158623254454831,-0.268918465364486,-0.0761381344567915,-0.048089497755012,-5.31808376541633,-9.28932089245207
6179,727,8486,8654,15826,51000510,5100000022,2,1,-0.257889639019347,0.193985601101603,-0.0139669440603034,0.0870658938367197,-8.74093069019709,6.44388748384736
6180,727,8486,8654,18433,51000494,51000554,27,16,0.259488460139814,-0.745383519130554,0.0468432319446148,-0.019321508875642,9.09900619704687,-25.4834408364717
6181,727,8486,8654,18433,51000510,51000554,14,17,-0.14360092936809,-0.424817169317598,-0.00569467764091063,-0.0400583276997458,-4.80009250934525,-14.5880144503083
6182,727,8486,8654,18433,51000513,51000554,1,0,-0.0914391399247146,0,-0.00281939665291648,-0.0129369943976895,-3.00147940007782,-0.14930558838676
6183,727,8486,8654,51000441,51000494,51000554,2,5,0.100392237141083,-0.251039678562201,-0.0292548574323693,-0.0334380774305854,3.61314086585294,-8.68165572238082
6184,727,8486,8654,51000441,51000510,51000554,12,4,-0.137622661563556,0.0746640157052547,-0.0817927670178947,-0.0541748962546892,-4.59395328447033,2.38837900416827
6185,727,8486,8654,51000441,51000510,5100000022,1,0,-0.191358270953978,0,-0.0196215766214065,0.0809804953370425,-6.44683395661453,-0.14930558838676
6186,727,8486,8654,51000510,51000513,51000554,12,13,0.184680497284477,0.686516792121506,-0.0717670468741103,-0.0260926881479527,6.51952063673531,23.184064167326
6187,727,8486,10852,15826,18433,51000494,1,5,-0.179855732831763,0.0363008695924336,0.0183723271949273,0.0633105881157889,-6.05020998958358,1.08449032509215
6188,727,8486,10852,15826,51000441,51000491,2,3,-0.0471736495911296,0.0501384356486662,-0.0281919135044258,0.0445252785116127,-1.47514197853357,1.55480226649624
6189,727,8486,10852,15826,51000441,51000494,12,12,-0.19136477017002,-0.0789856243517605,-0.0577257621820568,0.0491940195608455,-6.44705805887978,-2.83387324869137
6190,727,8486,10852,15826,51000441,51000510,11,18,-0.0355008191525825,0.151913661573988,-0.110263671767582,0.0284572007367417,-1.07264608885904,5.0139441341673
6191,727,8486,10852,15826,51000491,51000554,7,3,-0.166921896906756,0.117355837310035,-0.00669306198680171,2.26992403766493e-05,-5.60423282706532,3.83939093931838
6192,727,8486,10852,15826,51000494,51000513,17,12,-0.728917429038224,-0.132082457060786,-0.0477000420382724,0.077276227667582,-24.9826426214354,-4.63853126241356
6193,727,8486,10852,15826,51000510,51000513,4,13,0.882484552496674,-0.294405245709819,-0.100237951623798,0.0565394088434782,30.5808025597238,-10.1555669573772
6194,727,8486,10852,15826,51000510,51000554,5,5,0.0674068191082057,0.140015918716263,-0.0887648202499581,-0.0160453785344943,2.47575647161158,4.60956300825224
6195,727,8486,10852,18433,51000441,51000494,10,17,0.868840889630685,0.477777070139748,0.0127176946338241,0.0572251896161117,30.1103495489844,16.0894072389009
6196,727,8486,10852,18433,51000494,51000513,25,25,0.49331145226103,0.0371038171360042,0.0227434147776085,0.0853073977228482,17.1615574125087,1.11178094950743
6197,727,8486,10852,18433,51000494,51000554,2,1,-0.378641593268775,-0.239806322863403,0.0342165461514482,0.0127226103448757,-12.9046307894517,-8.29985582305499
6198,727,8486,10852,18433,51000510,51000554,1,2,-0.101639078854598,-0.381443874935881,-0.0183213634340772,-0.00801420847922816,-3.3531878837933,-13.1138405816626
6199,727,8486,10852,51000441,51000491,51000554,1,0,-0.0828055252034973,0,-0.0123476945479049,-0.00606269925930054,-2.70378001545831,-0.14930558838676
6200,727,8486,10852,51000441,51000494,51000513,1,4,-0.196217377554551,0.00242676836844729,-0.0533546745993755,0.0711908291679049,-6.61438290239229,-0.0668244541999853
6201,727,8486,10852,51000441,51000510,51000513,20,20,0.130898664361771,-0.41046209005991,-0.105892584184901,0.050454010343801,4.6650461110824,-14.1001132423028
6202,727,8486,10852,51000510,51000513,51000554,5,6,-0.181984835467814,0.148751091533645,-0.0843937326672769,0.00595143107256498,-6.12362449382209,4.90645453307304
6203,727,8486,15826,18433,51000441,5100000022,3,6,-0.410344553248407,0.1289304737097,-0.0150041168280886,0.0977285663862339,-13.997794195662,4.23279030551118
6204,727,8486,15826,18433,51000494,51000554,10,9,-0.0941730864129888,-0.0268844358247933,-0.0174869584832611,-0.0157291315767138,-3.09574978547524,-1.06305524312588
6205,727,8486,15826,18433,51000510,51000554,13,13,-0.319882251713925,0.203486484960057,-0.0700248680687865,-0.0364659504008177,-10.878524646617,6.76680403682829
6206,727,8486,15826,18433,51000513,51000554,7,7,0.681879406787719,-0.33693837116718,-0.0671495870807924,-0.00934461709876135,23.6636502014768,-11.6011851193101
6207,727,8486,15826,51000441,51000491,51000554,6,5,-0.111069770949657,-0.22220822231538,-0.0640511991826142,-0.0345144411808901,-3.67837163635706,-7.70173063253154
6208,727,8486,15826,51000441,51000494,51000554,0,2,0,-0.178490546726152,-0.0935850478602451,-0.0298457001316572,0.151472933876591,-6.21585191683185
6209,727,8486,15826,51000441,51000510,51000554,0,2,0,-0.17542832996193,-0.146122957445771,-0.0505825189557611,0.151472933876591,-6.11177312829863
6210,727,8486,15826,51000441,51000510,5100000022,1,2,-0.176116577356467,-0.549887386849683,-0.0839517670492824,0.0845728726359707,-5.92127856051986,-18.8389077490509
6211,727,8486,15826,51000491,51000513,51000554,6,2,-0.154395133997958,-0.17189975563922,-0.0540254790388298,-0.00643223307415358,-5.17229212440008,-5.99184375391598
6212,727,8486,15826,51000494,51000513,51000554,20,19,-0.163261399147079,-0.179948153255618,-0.0835593277164608,-0.0017634920249207,-5.47801362854368,-6.2653931261667
6213,727,8486,18433,51000240,51000494,5100000022,6,4,-0.0869698481064119,-0.505955406846259,0.0899913770468116,0.260772663779389,-2.84737182556167,-17.3457452433637
6214,727,8486,18433,51000441,51000494,51000554,7,8,-0.396125182909246,-0.156545681790956,-0.0231415910443642,-0.021814530076391,-13.5074899677884,-5.46998866388833
6215,727,8486,18433,51000510,51000513,51000554,1,1,-0.109663346322916,-0.293396763120226,-0.0656537804861053,-0.0144691407937584,-3.62987610355716,-10.1212905967328
6216,727,8486,51000441,51000494,51000513,51000554,5,3,-0.0882822414087736,-0.195951478995049,-0.0892139602775639,-0.0078488905245979,-2.89262502379991,-6.80931502448665
6217,727,8486,51000441,51000510,51000513,51000554,28,24,-0.376148346958666,0.218541276133307,-0.141751869863089,-0.0285857093487018,-12.8186600904813,7.27848709115668
6218,727,8486,51000441,51000510,51000513,5100000022,6,7,0.358998677832059,0.185564204890451,-0.0795806794666012,0.10656968224303,12.5302608368368,6.15766061524166
6219,727,8492,8654,10852,18433,51000494,28,37,-0.105008841841023,0.174395941075253,0.15783096443009,0.0559116244145438,-3.46938213148273,5.77807306236613
6220,727,8492,8654,10852,18433,51000510,8,7,-0.173765121787436,-0.425052938067424,0.105293054844565,0.0351748055904399,-5.84019700911122,-14.5960277712929
6221,727,8492,8654,10852,51000494,51000510,7,9,-0.373561689944564,-0.00768411998967816,0.0888833142088964,0.0427559306642805,-12.7294684568278,-0.410473873014372
6222,727,8492,8654,10852,51000510,51000513,0,1,0,0.180289280375815,0.0392206856113651,0.049140445142233,0.151472933876591,5.97837619635203
6223,727,8492,8654,15826,18433,51000494,0,1,0,0.1789545404981,0.106127459795381,0.0274598824929542,0.151472933876591,5.93301098540332
6224,727,8492,8654,15826,18433,51000510,2,3,-0.271232370557399,-0.0814385491775865,0.0535895502098555,0.00672306366885035,-9.20100715831419,-2.9172433899622
6225,727,8492,8654,15826,18433,51000554,4,3,-0.380639437558059,-0.0168232196341132,0.0679379625716893,-0.0387403904070658,-12.9735193181492,-0.721094084617532
6226,727,8492,8654,15826,18433,5100000022,2,0,0.200817133881309,0,0.130109152968177,0.0964150011846659,7.07593494752218,-0.14930558838676
6227,727,8492,8654,18433,51000491,51000554,1,2,-0.188352159780068,0.294109854591507,0.151505527429533,-0.0277968363271919,-6.34317894356751,9.84691601134355
6228,727,8492,8654,18433,51000494,51000554,37,34,0.182889169929887,0.211109565609153,0.121971678751902,-0.023128095277959,6.45775310733617,7.02589771305621
6229,727,8492,8654,18433,51000494,5100000022,67,61,0.415020281745069,0.0206709020171352,0.18414286914839,0.112027296313773,14.4619658698765,0.553258144190606
6230,727,8492,8654,18433,51000510,51000554,90,75,-0.216280399359217,-0.0890556105425599,0.0694337691663764,-0.0438649141020629,-7.30618459122359,-3.17613248243675
6231,727,8492,8654,18433,51000510,5100000022,30,17,0.184446107417634,0.299461406646615,0.131604959562865,0.0912904774896689,6.51143853886861,10.0288048512114
6232,727,8492,8654,51000441,51000494,51000510,0,1,0,0.0888909932197664,0.0315251770130839,0.00821879024301379,0.151472933876591,2.87192628321802
6233,727,8492,8654,51000491,51000494,51000554,3,3,-0.0501099823797011,-0.680515135569146,0.135095786793864,-0.0202157112533512,-1.57639093304709,-23.2786907175178
6234,727,8492,8654,51000491,51000510,51000554,7,14,0.116660187398961,0.729661157953583,0.082557877208339,-0.0409525300774551,4.17408305949629,24.65045720008
6235,727,8492,8654,51000494,51000510,51000513,0,1,0,0.095067286582369,0.0415508971568683,0.0363009983497503,0.151472933876591,3.08184647512478
6236,727,8492,8654,51000494,51000510,51000554,56,57,-0.61636814235299,0.159241307064592,0.053024028530708,-0.0362837890282222,-21.1017822324238,5.26299654429508
6237,727,8492,8654,51000494,51000510,5100000022,8,10,0.269474357612526,-0.178803949600662,0.115195218927196,0.0988716025635095,9.44333422516631,-6.22650387063311
